"Appropriation","Other",,
"Short Form","Other",,
"CIP","Budget, Spending, and Taxes",,
"Task Force","Other",,
"Education","Education ",,
"University of Hawaii","Education ",,
"JDL","Other ",,
"Health","Health ",,
"ENE","Environmental ",,
"Agriculture","Agriculture and Food ",,
"Taxation","Budget, Spending, and Taxes",,
"Tax Credit","Budget, Spending, and Taxes",,
"TIA","Other ",,
"Counties","Municipal and County Issues",,
"Working Group","Other",,
"Procurement","Legal Issues ",,
"Employees' Retirement System","Labor and Employment ",,
"Collective Bargaining","Other",,
"Insurance","Insurance",,
"EDT","Other",,
"DLNR","Other",,
"Appropriations","Other",,
"Renewable Energy","Energy ",,
"Elections","Campaign Finance and Election Issues ",,
"WLH","Other",,
"Department of Health","Health ",,
"Constitutional Amendment","Government Reform ",,
"Construction Task Force (2010)","State Agencies",,
"Appropriations for Collective Bargaining Cost Items","Legal Issues ",,
"Transportation","Transportation",,
"Public Safety","Public Services ",,
"WAM","Other",,
"Public Utilities Commission","State Agencies",,
"Public Employees","Labor and Employment ",,
"Department of Education","Education ",,
"Public Lands","Other",,
"Fees","Other",,
"Workers' Compensation","Labor and Employment ",,
"PGM","Other",,
"Exemption","Other",,
"Prohibition","Legal Issues ",,
"Penalties","Other",,
"OHA","Other",,
"Mortgage Foreclosures","Housing and Property",,
"Health Care","Health ",,
"Domestic Violence","Family and Children Issues ",,
"Corrections","Other ",,
"CPN","Other ",,
"General Excise Tax","Budget, Spending, and Taxes",,
"Affordable Housing","Housing and Property",,
"Medicaid","Senior Issues",,
"Housing","Housing and Property",,
"Homelessness","Welfare and Poverty ",,
"Environment","Environmental ",,
"Department of Human Services","State Agencies",,
"DOH","State Agencies",,
"Study","Other",,
"Minors","Family and Children Issues ",,
"Keiki Caucus","Other",,
"Health Insurance","Health ","Insurance",
"Audit","Other",,
"Attorney General","Legal Issues ",,
"Public Housing","Housing and Property",,
"Pilot Program","Other",,
"Historic Preservation","Other",,
"EDU","Other",,
"DOE","Energy ",,
"Crime","Crime ",,
"UH","Other",,
"Tax Credits","Budget, Spending, and Taxes",,
"Repeal","Other",,
"Pilot Project","Other",,
"Penal Code","Legal Issues ",,
"Judiciary","Judiciary ",,
"Family Court","Family and Children Issues ",,
"Employment Security","Labor and Employment ",,
"Disclosure","Other",,
"Development","Other",,
"Board of Education","Education ",,
"Special Fund","Other",,
"Schools","Education ",,
"Licensing","Other",,
"Income Tax","Budget, Spending, and Taxes",,
"Grant","Budget, Spending, and Taxes",,
"Government","Other",,
"Emergency and Budget Reserve Fund","Budget, Spending, and Taxes",,
"Department of Public Safety","State Agencies",,
"DHHL","Other",,
"Appointment","Other",,
"Unemployment Insurance","Labor and Employment ","Insurance",
"Surcharge","Other",,
"Sentencing","Crime ",,
"Planned Community Associations","Housing and Property",,
"Permits","Transportation",,
"Motor Vehicles","Transportation",,
"Land Use","Environmental ",,
"Intoxicating Liquor","Other","Social Issues",
"Important Agricultural Lands","Agriculture and Food ",,
"HWN","Other",,
"HSAC Package","Other",,
"HMS","Other",,
"Environmental Impact Statements","Environmental ",,
"Employment","Labor and Employment ",,
"Department of Hawaiian Home Lands","State Agencies",,
"Contractors","Other",,
"Condominiums","Housing and Property",,
"Auditor","Other",,
"Trespass","Crime ",,
"Special Purpose Revenue Bonds","Other ",,
"Salary Increases","Labor and Employment ",,
"Office of Hawaiian Affairs","State Agencies",,
"Noise Pollution","Social Issues ",,
"Labeling","Other ",,
"Kupuna Caucus","Other ",,
"HTH","Other ",,
"Feasibility Study","Other ",,
"Enterprise Zones","Other ",,
"Energy","Energy ",,
"Department of Agriculture","Agriculture and Food ",,
"Civil Defense","Civil Liberties and Civil Rights",,
"City and County of Honolulu","Municipal and County Issues",,
"Water","Environmental ",,
"Voter Registration","Campaign Finance and Election Issues ",,
"Tsunami","Environmental ",,
"Transient Accommodations Tax","Budget, Spending, and Taxes",,
"Smoking","Environmental ","Health ",
"Penalty","Other ",,
"National Guard","Military ",,
"Motor Vehicle Insurance","Transportation",,
"Landfills","Environmental ",,
"International Affairs","Federal, State, and Local Relations ",,
"Hawaii Community Development Authority","State Agencies",,
"Exemptions","Other ",,
"Establishment","Other ",,
"Emergency Relief","State Agencies",,
"DBEDT","Other ",,
"Crimes","Crime",,
"Civil Service","Other ",,
"Charter Schools","Education ",,
"Agribusiness Development Corporation","Agriculture and Food ","Business and Consumers ",
"University of Hawaii at Manoa","Education ",,
"Traffic safety","Transportation",,
"Sustainability","Other ",,
"Sunshine Law","Legislative Affairs",,
"State Highway Fund","Transportation",,
"Solid Waste","Environmental ","Health ",
"Small Boat Harbors","Transportation",,
