"2009-2010","lower","Nelson.","WIL000397"
"2009-2010","upper","Turner","WIL000432"
"2011-2012","lower","POPE?ROBERTS","WIL000408"
"2009-2010","upper","Turner.","WIL000432"
"2009-2010","upper","Kessler.","WIL000381"
"2009-2010","lower","Kessler","WIL000381"
"2009-2010","upper","MILLER","WIL000339"
"2009-2010","upper","HANSEN","WIL000325"
"2009-2010","lower","Carpenter.","WIL000316"
"2009-2010","lower","BERNARD SCHABER","WIL000353"
"2009-2010","lower","BROOKS","WIL000356"
"2011-2012","upper","LARSONC","WIL000448"
"2009-2010","upper","Hansen.","WIL000325"
"2009-2010","lower","Pope- Roberts","WIL000408"
"2009-2010","upper","Nelson","WIL000397"
"2009-2010","lower","TOWNSEND","WIL000431"
"2009-2010","upper","Bernard Schaber.","WIL000353"
"2009-2010","upper","Miller.","WIL000339"
"2009-2010","upper","Young","WIL000441"
"2009-2010","lower","Brooks","WIL000356"
"2011-2012","lower","Pope- Roberts","WIL000408"
"2011-2012","lower","Molepske Jr","WIL000392"
"2009-2010","upper","Clark","WIL000357"
"2009-2010","lower","CLARK","WIL000357"
"2009-2010","upper","Taylor","WIL000346"
"2009-2010","lower","Miller","WIL000339"
"2009-2010","upper","Schneider.","WIL000416"
"2009-2010","upper","Smith.","WIL000421"
"2009-2010","upper","Townsend","WIL000431"
"2009-2010","upper","Pope- Roberts","WIL000408"
"2009-2010","upper","Taylor.","WIL000346"
"2011-2012","lower","BERNARD SCHABER","WIL000353"
"2011-2012","upper","LASEEF","WIL000449"
"2009-2010","lower","Hansen.","WIL000325"
"2009-2010","lower","Townsend","WIL000431"
"2009-2010","lower","TURNER","WIL000432"
"2009-2010","upper","Schneider","WIL000416"
"2009-2010","lower","Ellis","WIL000321"
"2009-2010","upper","Carpenter.","WIL000316"
"2009-2010","lower","Davis","WIL000361"
"2009-2010","lower","WILLIAMS, A.","WIL000439"
"2009-2010","lower","YOUNG","WIL000441"
"2009-2010","lower","Hansen","WIL000325"
"2009-2010","lower","KESSLER","WIL000381"
"2011-2012","upper","Bernard Schaber.","WIL000353"
"2009-2010","upper","Clark.","WIL000357"
"2009-2010","upper","FITZGERALDS","WIL000323"
"2009-2010","lower","Bernard Schaber","WIL000353"
"2009-2010","upper","Bernard Schaber","WIL000353"
"2009-2010","upper","Miller","WIL000339"
"2009-2010","lower","A. Williams.","WIL000439"
"2009-2010","lower","Smith","WIL000421"
"2009-2010","upper","Davis","WIL000361"
"2009-2010","upper","Brooks","WIL000356"
"2009-2010","upper","Hansen","WIL000325"
"2009-2010","upper","Olsen","WIL000340"
"2009-2010","lower","Schneider","WIL000416"
"2009-2010","upper","A. Williams","WIL000439"
"2009-2010","lower","A. Williams","WIL000439"
"2009-2010","lower","Olsen","WIL000340"
"2009-2010","upper","A. Williams.","WIL000439"
"2009-2010","lower","Schneider.","WIL000416"
"2009-2010","upper","Molepske Jr..","WIL000392"
"2009-2010","lower","Olsen.","WIL000340"
"2009-2010","lower","Nelson","WIL000397"
"2009-2010","lower","Young","WIL000441"
"2009-2010","upper","Brooks.","WIL000356"
"2009-2010","lower","Turner","WIL000432"
"2009-2010","lower","Clark.","WIL000357"
"2009-2010","upper","Davis.","WIL000361"
"2009-2010","lower","Turner.","WIL000432"
"2009-2010","upper","Townsend.","WIL000431"
"2009-2010","upper","Nelson.","WIL000397"
"2009-2010","lower","Taylor","WIL000346"
"2009-2010","lower","DAVIS","WIL000361"
"2009-2010","lower","Clark","WIL000357"
"2009-2010","upper","Ellis","WIL000321"
"2009-2010","lower","Miller.","WIL000339"
"2009-2010","upper","Pope- Roberts.","WIL000408"
"2009-2010","lower","Taylor.","WIL000346"
"2009-2010","lower","Carpenter","WIL000316"
"2009-2010","upper","Molepske Jr.","WIL000392"
"2009-2010","lower","Townsend.","WIL000431"
"2011-2012","upper","CULLENT","WIL000446"
"2009-2010","lower","Ellis.","WIL000321"
"2009-2010","upper","LASEEA","WIL000334"
"2009-2010","lower","Kessler.","WIL000381"
"2009-2010","lower","Molepske Jr.","WIL000392"
"2009-2010","upper","Carpenter","WIL000316"
"2009-2010","upper","Young.","WIL000441"
"2009-2010","lower","Julie","WIL000335"
"2009-2010","lower","Brooks.","WIL000356"
"2011-2012","upper","FITZGERALDS","WIL000323"
"2009-2010","lower","SMITH","WIL000421"
"2009-2010","upper","Kessler","WIL000381"
"2009-2010","lower","Davis.","WIL000361"
"2011-2012","lower","Bernard Schaber","WIL000353"
"2009-2010","upper","Smith","WIL000421"
"2009-2010","lower","POPE?ROBERTS","WIL000408"
"2009-2010","lower","NELSON","WIL000397"
