"2011-2012","lower"," SCHAUFLER (at the request of Oregon Concrete and Aggregate Producers Association) ","ORL000078"
"2011-2012","lower"," STARR (at the request of Special Districts Association of Oregon) (Presession filed.)","ORL000025"
"2011-2012","lower","EDWARDS (Presession filed.)","ORL000010"
"2011-2012","upper","VERGER (Presession filed.)","ORL000028"
"2011-2012","upper"," MORSE (Presession filed.)","ORL000019"
"2011-2012","lower"," JENSON (Presession filed.)","ORL000062"
"2011-2012","lower"," THATCHER (at the request of Dean Werth) ","ORL000083"
"2011-2012","lower"," THATCHER (at the request of Carlos Diaz) ","ORL000083"
"2011-2012","lower"," BATES (at the request of Jim Kean) ","ORL000002"
"2011-2012","lower","COWAN (at the request of Association of Oregon Counties","ORL000044"
"2011-2012","lower"," BUCKLEY (at the request of Hayden Island Livability Project) ","ORL000039"
"2011-2012","lower","Speaker Hanna.","ORL000055"
"2011-2012","lower"," BUCKLEY (at the request of The Cultural Advocacy Coalition) ","ORL000039"
"2011-2012","lower"," THATCHER (Presession filed.)","ORL000083"
"2011-2012","upper"," BONAMICI (at the request of Jon and Lynn Putnam) (Presession filed.)","ORL000004"
"2011-2012","lower"," CLEM (at the request of Deanne Wachtler) ","ORL000042"
"2011-2012","lower"," EDWARDS (Presession filed.)","ORL000010"
"2011-2012","lower"," CLEM (at the request of Bradd Swank) (Presession filed.)","ORL000042"
"2011-2012","lower"," CLEM (at the request of Oregon Water Utility Council) ","ORL000042"
"2011-2012","lower"," BREWER (at the request of Aaron Van Fleet) ","ORL000038"
"2011-2012","lower"," THATCHER (at the request of Dan Meister) ","ORL000083"
"2011-2012","lower"," THOMPSON (Presession filed.)","ORL000084"
"2011-2012","lower"," VERGER (Presession filed.)","ORL000028"
"2011-2012","upper"," KOTEK (Presession filed.)","ORL000066"
"2011-2012","lower"," KENNEMER (at the request of Professional Land Surveyors of Oregon) (Presession filed.)","ORL000064"
"2011-2012","lower","MATTHEWS (Presession filed.)","ORL000069"
"2011-2012","lower"," BOONE (at the request of Oregon Council on Civil Rights","ORL000037"
"2011-2012","lower"," COWAN (at the request of Port of Newport Commissioner Ginny Goblirsch) ","ORL000044"
"2011-2012","lower"," THATCHER (at the request of Cathy Clark) ","ORL000083"
"2011-2012","upper"," PROZANSKI (at the request of Martin Henner) ","ORL000022"
